=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.07.15 09:38:45 =~=~=~=~=~=~=~=~=~=~=~=
15/7/2022 9:36:33
0.00
0
15/7/2022 9:36:33
2.00
51
15/7/2022 9:36:33
1.00
43
15/7/2022 9:36:33
1.00
43
15/7/2022 9:36:34
2.00
51
15/7/2022 9:36:34
2.00
51
15/7/2022 9:36:34
2.00
51
15/7/2022 9:36:34
2.00
51
15/7/2022 9:36:34
2.00
51
15/7/2022 9:36:35
1.00
43
15/7/2022 9:36:35
0.00
0
15/7/2022 9:36:35
1.00
43
15/7/2022 9:36:35
0.00
0
15/7/2022 9:36:35
0.00
0
15/7/2022 9:36:36
3.00
55
15/7/2022 9:36:36
3.00
55
15/7/2022 9:36:36
2.00
51
15/7/2022 9:36:36
4.00
58
15/7/2022 9:36:36
1.00
43
15/7/2022 9:36:37
10.00
68
15/7/2022 9:36:37
8.00
65
15/7/2022 9:36:37
1.00
43
15/7/2022 9:36:37
1.00
43
15/7/2022 9:36:37
0.00
0
15/7/2022 9:36:38
0.00
0
15/7/2022 9:36:38
0.00
0
15/7/2022 9:36:38
7.00
64
15/7/2022 9:36:38
4.00
58
15/7/2022 9:36:38
3.00
55
15/7/2022 9:36:39
6.00
62
15/7/2022 9:36:39
5.00
60
15/7/2022 9:36:39
3.00
55
15/7/2022 9:36:39
3.00
55
15/7/2022 9:36:39
5.00
60
15/7/2022 9:36:40
9.00
67
15/7/2022 9:36:40
3.00
55
15/7/2022 9:36:40
6.00
62
15/7/2022 9:36:40
5.00
60
15/7/2022 9:36:40
1.00
43
15/7/2022 9:36:41
1.00
43
15/7/2022 9:36:41
5.00
60
15/7/2022 9:36:41
3.00
55
15/7/2022 9:36:41
3.00
55
15/7/2022 9:36:41
4.00
58
15/7/2022 9:36:42
8.00
65
15/7/2022 9:36:42
3.00
55
15/7/2022 9:36:42
2.00
51
15/7/2022 9:36:42
4.00
58
15/7/2022 9:36:42
2.00
51
15/7/2022 9:36:43
3.00
55
15/7/2022 9:36:43
7.00
64
15/7/2022 9:36:43
3.00
55
15/7/2022 9:36:43
7.00
64
15/7/2022 9:36:43
3.00
55
15/7/2022 9:36:44
1.00
43
15/7/2022 9:36:44
1.00
43
15/7/2022 9:36:44
3.00
55
15/7/2022 9:36:44
3.00
55
15/7/2022 9:36:44
4.00
58
15/7/2022 9:36:45
7.00
64
15/7/2022 9:36:45
1.00
43
15/7/2022 9:36:45
1.00
43
15/7/2022 9:36:45
0.00
0
15/7/2022 9:36:45
4.00
58
15/7/2022 9:36:46
2.00
51
15/7/2022 9:36:46
0.00
0
15/7/2022 9:36:46
0.00
0
15/7/2022 9:36:46
6.00
62
15/7/2022 9:36:46
7.00
64
15/7/2022 9:36:47
14.00
71
15/7/2022 9:36:47
1.00
43
15/7/2022 9:36:47
5.00
60
15/7/2022 9:36:47
4.00
58
15/7/2022 9:36:47
3.00
55
15/7/2022 9:36:48
3.00
55
15/7/2022 9:36:48
2.00
51
15/7/2022 9:36:48
3.00
55
15/7/2022 9:36:48
5.00
60
15/7/2022 9:36:48
1.00
43
15/7/2022 9:36:49
1.00
43
15/7/2022 9:36:49
3.00
55
15/7/2022 9:36:49
2.00
51
15/7/2022 9:36:49
0.00
0
15/7/2022 9:36:49
0.00
0
15/7/2022 9:36:50
0.00
0
15/7/2022 9:36:50
0.00
0
15/7/2022 9:36:50
5.00
60
15/7/2022 9:36:50
2.00
51
15/7/2022 9:36:50
1.00
43
15/7/2022 9:36:51
5.00
60
15/7/2022 9:36:51
5.00
60
15/7/2022 9:36:51
6.00
62
15/7/2022 9:36:51
8.00
65
15/7/2022 9:36:51
3.00
55
15/7/2022 9:36:52
8.00
65
15/7/2022 9:36:52
5.00
60
15/7/2022 9:36:52
3.00
55
15/7/2022 9:36:52
1.00
43
15/7/2022 9:36:52
1.00
43
15/7/2022 9:36:53
8.00
65
15/7/2022 9:36:53
4.00
58
15/7/2022 9:36:53
5.00
60
15/7/2022 9:36:53
4.00
58
15/7/2022 9:36:53
3.00
55
15/7/2022 9:36:54
4.00
58
15/7/2022 9:36:54
2.00
51
15/7/2022 9:36:54
3.00
55
15/7/2022 9:36:54
6.00
62
15/7/2022 9:36:54
4.00
58
15/7/2022 9:36:55
1.00
43
15/7/2022 9:36:55
3.00
55
15/7/2022 9:36:55
3.00
55
15/7/2022 9:36:55
1.00
43
15/7/2022 9:36:55
1.00
43
15/7/2022 9:36:56
7.00
64
15/7/2022 9:36:56
4.00
58
15/7/2022 9:36:56
1.00
43
15/7/2022 9:36:56
1.00
43
15/7/2022 9:36:56
1.00
43
15/7/2022 9:36:57
1.00
43
15/7/2022 9:36:57
3.00
55
15/7/2022 9:36:57
5.00
60
15/7/2022 9:36:57
1.00
43
15/7/2022 9:36:57
5.00
60
15/7/2022 9:36:58
8.00
65
15/7/2022 9:36:58
3.00
55
15/7/2022 9:36:58
6.00
62
15/7/2022 9:36:58
3.00
55
15/7/2022 9:36:58
7.00
64
15/7/2022 9:36:59
3.00
55
15/7/2022 9:36:59
2.00
51
15/7/2022 9:36:59
5.00
60
15/7/2022 9:36:59
3.00
55
15/7/2022 9:36:59
4.00
58
15/7/2022 9:37:0
5.00
60
15/7/2022 9:37:0
5.00
60
15/7/2022 9:37:0
1.00
43
15/7/2022 9:37:0
10.00
68
15/7/2022 9:37:0
6.00
62
15/7/2022 9:37:1
8.00
65
15/7/2022 9:37:1
1.00
43
15/7/2022 9:37:1
1.00
43
15/7/2022 9:37:1
2.00
51
15/7/2022 9:37:1
5.00
60
15/7/2022 9:37:2
3.00
55
15/7/2022 9:37:2
2.00
51
15/7/2022 9:37:2
1.00
43
15/7/2022 9:37:2
10.00
68
15/7/2022 9:37:2
3.00
55
15/7/2022 9:37:3
1.00
43
15/7/2022 9:37:3
1.00
43
15/7/2022 9:37:3
2.00
51
15/7/2022 9:37:3
7.00
64
15/7/2022 9:37:3
1.00
43
15/7/2022 9:37:4
4.00
58
15/7/2022 9:37:4
2.00
51
15/7/2022 9:37:4
2.00
51
15/7/2022 9:37:4
3.00
55
15/7/2022 9:37:4
3.00
55
15/7/2022 9:37:5
1.00
43
15/7/2022 9:37:5
3.00
55
15/7/2022 9:37:5
1.00
43
15/7/2022 9:37:5
3.00
55
15/7/2022 9:37:5
2.00
51
15/7/2022 9:37:6
2.00
51
15/7/2022 9:37:6
1.00
43
15/7/2022 9:37:6
2.00
51
15/7/2022 9:37:6
2.00
51
15/7/2022 9:37:7
3.00
55
15/7/2022 9:37:7
2.00
51
15/7/2022 9:37:7
1.00
43
15/7/2022 9:37:7
1.00
43
15/7/2022 9:37:7
1.00
43
15/7/2022 9:37:8
0.00
0
15/7/2022 9:37:8
9.00
67
15/7/2022 9:37:8
6.00
62
15/7/2022 9:37:8
3.00
55
15/7/2022 9:37:8
1.00
43
15/7/2022 9:37:9
1.00
43
15/7/2022 9:37:9
1.00
43
15/7/2022 9:37:9
2.00
51
15/7/2022 9:37:9
2.00
51
15/7/2022 9:37:9
3.00
55
15/7/2022 9:37:10
3.00
55
15/7/2022 9:37:10
4.00
58
15/7/2022 9:37:10
3.00
55
15/7/2022 9:37:10
3.00
55
15/7/2022 9:37:10
0.00
0
15/7/2022 9:37:11
4.00
58
15/7/2022 9:37:11
2.00
51
15/7/2022 9:37:11
1.00
43
15/7/2022 9:37:11
3.00
55
15/7/2022 9:37:11
1.00
43
15/7/2022 9:37:12
1.00
43
15/7/2022 9:37:12
0.00
0
15/7/2022 9:37:12
0.00
0
15/7/2022 9:37:12
0.00
0
15/7/2022 9:37:12
0.00
0
15/7/2022 9:37:13
0.00
0
15/7/2022 9:37:13
1.00
43
15/7/2022 9:37:13
1.00
43
15/7/2022 9:37:13
1.00
43
15/7/2022 9:37:13
1.00
43
15/7/2022 9:37:14
3.00
55
15/7/2022 9:37:14
5.00
60
15/7/2022 9:37:14
3.00
55
15/7/2022 9:37:14
1.00
43
15/7/2022 9:37:14
5.00
60
15/7/2022 9:37:15
6.00
62
15/7/2022 9:37:15
3.00
55
15/7/2022 9:37:15
27.00
78
15/7/2022 9:37:15
16.00
73
15/7/2022 9:37:15
2.00
51
15/7/2022 9:37:16
1.00
43
15/7/2022 9:37:16
1.00
43
15/7/2022 9:37:16
3.00
55
15/7/2022 9:37:16
4.00
58
15/7/2022 9:37:16
10.00
68
15/7/2022 9:37:17
1.00
43
15/7/2022 9:37:17
12.00
70
15/7/2022 9:37:17
8.00
65
15/7/2022 9:37:17
7.00
64
15/7/2022 9:37:17
7.00
64
15/7/2022 9:37:18
4.00
58
15/7/2022 9:37:18
3.00
55
15/7/2022 9:37:18
11.00
69
15/7/2022 9:37:18
5.00
60
15/7/2022 9:37:18
3.00
55
15/7/2022 9:37:19
1.00
43
15/7/2022 9:37:19
1.00
43
15/7/2022 9:37:19
1.00
43
15/7/2022 9:37:19
9.00
67
15/7/2022 9:37:19
10.00
68
15/7/2022 9:37:20
4.00
58
15/7/2022 9:37:20
10.00
68
15/7/2022 9:37:20
4.00
58
15/7/2022 9:37:20
6.00
62
15/7/2022 9:37:20
14.00
71
15/7/2022 9:37:21
7.00
64
15/7/2022 9:37:21
2.00
51
15/7/2022 9:37:21
5.00
60
15/7/2022 9:37:21
3.00
55
15/7/2022 9:37:21
2.00
51
15/7/2022 9:37:22
15.00
72
15/7/2022 9:37:22
5.00
60
15/7/2022 9:37:22
5.00
60
15/7/2022 9:37:22
11.00
69
15/7/2022 9:37:22
5.00
60
15/7/2022 9:37:23
1.00
43
15/7/2022 9:37:23
1.00
43
15/7/2022 9:37:23
1.00
43
15/7/2022 9:37:23
4.00
58
15/7/2022 9:37:23
4.00
58
15/7/2022 9:37:24
1.00
43
15/7/2022 9:37:24
1.00
43
15/7/2022 9:37:24
3.00
55
15/7/2022 9:37:24
2.00
51
15/7/2022 9:37:24
1.00
43
15/7/2022 9:37:25
1.00
43
15/7/2022 9:37:25
1.00
43
15/7/2022 9:37:25
1.00
43
15/7/2022 9:37:25
1.00
43
15/7/2022 9:37:25
1.00
43
15/7/2022 9:37:26
1.00
43
15/7/2022 9:37:26
1.00
43
15/7/2022 9:37:26
1.00
43
15/7/2022 9:37:26
1.00
43
15/7/2022 9:37:26
1.00
43
15/7/2022 9:37:27
1.00
43
15/7/2022 9:37:27
1.00
43
15/7/2022 9:37:27
1.00
43
15/7/2022 9:37:27
1.00
43
15/7/2022 9:37:27
1.00
43
15/7/2022 9:37:28
1.00
43
15/7/2022 9:37:28
3.00
55
15/7/2022 9:37:28
7.00
64
15/7/2022 9:37:28
3.00
55
15/7/2022 9:37:28
5.00
60
15/7/2022 9:37:29
5.00
60
15/7/2022 9:37:29
7.00
64
15/7/2022 9:37:29
3.00
55
15/7/2022 9:37:29
1.00
43
15/7/2022 9:37:29
3.00
55
15/7/2022 9:37:30
6.00
62
15/7/2022 9:37:30
4.00
58
15/7/2022 9:37:30
5.00
60
15/7/2022 9:37:30
9.00
67
15/7/2022 9:37:30
13.00
71
15/7/2022 9:37:31
4.00
58
15/7/2022 9:37:31
1.00
43
15/7/2022 9:37:31
1.00
43
15/7/2022 9:37:31
1.00
43
15/7/2022 9:37:31
3.00
55
15/7/2022 9:37:32
6.00
62
15/7/2022 9:37:32
8.00
65
15/7/2022 9:37:32
1.00
43
15/7/2022 9:37:32
3.00
55
15/7/2022 9:37:32
3.00
55
15/7/2022 9:37:33
1.00
43
15/7/2022 9:37:33
3.00
55
15/7/2022 9:37:33
5.00
60
15/7/2022 9:37:33
1.00
43
15/7/2022 9:37:33
1.00
43
15/7/2022 9:37:34
1.00
43
15/7/2022 9:37:34
1.00
43
15/7/2022 9:37:34
1.00
43
15/7/2022 9:37:34
1.00
43
15/7/2022 9:37:34
1.00
43
15/7/2022 9:37:35
1.00
43
15/7/2022 9:37:35
1.00
43
15/7/2022 9:37:35
1.00
43
15/7/2022 9:37:35
1.00
43
15/7/2022 9:37:35
1.00
43
15/7/2022 9:37:36
1.00
43
15/7/2022 9:37:36
1.00
43
15/7/2022 9:37:36
1.00
43
15/7/2022 9:37:36
4.00
58
15/7/2022 9:37:36
5.00
60
15/7/2022 9:37:37
9.00
67
15/7/2022 9:37:37
1.00
43
15/7/2022 9:37:37
1.00
43
15/7/2022 9:37:37
6.00
62
15/7/2022 9:37:37
9.00
67
15/7/2022 9:37:38
1.00
43
15/7/2022 9:37:38
5.00
60
15/7/2022 9:37:38
5.00
60
15/7/2022 9:37:38
3.00
55
15/7/2022 9:37:38
8.00
65
15/7/2022 9:37:39
3.00
55
15/7/2022 9:37:39
6.00
62
15/7/2022 9:37:39
2.00
51
15/7/2022 9:37:39
1.00
43
15/7/2022 9:37:39
3.00
55
15/7/2022 9:37:40
1.00
43
15/7/2022 9:37:40
1.00
43
15/7/2022 9:37:40
7.00
64
15/7/2022 9:37:40
3.00
55
15/7/2022 9:37:40
1.00
43
15/7/2022 9:37:41
1.00
43
15/7/2022 9:37:41
1.00
43
15/7/2022 9:37:41
1.00
43
15/7/2022 9:37:41
1.00
43
15/7/2022 9:37:41
1.00
43
15/7/2022 9:37:42
1.00
43
15/7/2022 9:37:42
1.00
43
15/7/2022 9:37:42
1.00
43
15/7/2022 9:37:42
1.00
43
15/7/2022 9:37:42
1.00
43
15/7/2022 9:37:43
1.00
43
15/7/2022 9:37:43
0.00
0
15/7/2022 9:37:43
2.00
51
15/7/2022 9:37:43
1.00
43
15/7/2022 9:37:43
1.00
43
15/7/2022 9:37:44
1.00
43
15/7/2022 9:37:44
1.00
43
15/7/2022 9:37:44
1.00
43
15/7/2022 9:37:44
1.00
43
15/7/2022 9:37:45
1.00
43
15/7/2022 9:37:45
1.00
43
15/7/2022 9:37:45
5.00
60
15/7/2022 9:37:45
2.00
51
15/7/2022 9:37:45
1.00
43
15/7/2022 9:37:46
1.00
43
15/7/2022 9:37:46
1.00
43
15/7/2022 9:37:46
1.00
43
15/7/2022 9:37:46
1.00
43
15/7/2022 9:37:46
1.00
43
15/7/2022 9:37:47
2.00
51
15/7/2022 9:37:47
10.00
68
15/7/2022 9:37:47
9.00
67
15/7/2022 9:37:47
13.00
71
15/7/2022 9:37:47
10.00
68
15/7/2022 9:37:48
3.00
55
15/7/2022 9:37:48
10.00
68
15/7/2022 9:37:48
7.00
64
15/7/2022 9:37:48
4.00
58
15/7/2022 9:37:48
3.00
55
15/7/2022 9:37:49
12.00
70
15/7/2022 9:37:49
12.00
70
15/7/2022 9:37:49
9.00
67
15/7/2022 9:37:49
10.00
68
15/7/2022 9:37:49
3.00
55
15/7/2022 9:37:50
2.00
51
15/7/2022 9:37:50
4.00
58
15/7/2022 9:37:50
5.00
60
15/7/2022 9:37:50
3.00
55
15/7/2022 9:37:50
1.00
43
15/7/2022 9:37:51
5.00
60
15/7/2022 9:37:51
3.00
55
15/7/2022 9:37:51
5.00
60
15/7/2022 9:37:51
9.00
67
15/7/2022 9:37:51
9.00
67
15/7/2022 9:37:52
6.00
62
15/7/2022 9:37:52
9.00
67
15/7/2022 9:37:52
5.00
60
15/7/2022 9:37:52
3.00
55
15/7/2022 9:37:52
1.00
43
15/7/2022 9:37:53
2.00
51
15/7/2022 9:37:53
2.00
51
15/7/2022 9:37:53
2.00
51
15/7/2022 9:37:53
1.00
43
15/7/2022 9:37:53
3.00
55
15/7/2022 9:37:54
1.00
43
15/7/2022 9:37:54
1.00
43
15/7/2022 9:37:54
1.00
43
15/7/2022 9:37:54
1.00
43
15/7/2022 9:37:54
1.00
43
15/7/2022 9:37:55
1.00
43
15/7/2022 9:37:55
3.00
55
15/7/2022 9:37:55
7.00
64
15/7/2022 9:37:55
6.00
62
15/7/2022 9:37:55
7.00
64
15/7/2022 9:37:56
7.00
64
15/7/2022 9:37:56
5.00
60
15/7/2022 9:37:56
10.00
68
15/7/2022 9:37:56
9.00
67
15/7/2022 9:37:56
3.00
55
15/7/2022 9:37:57
1.00
43
15/7/2022 9:37:57
10.00
68
15/7/2022 9:37:57
14.00
71
15/7/2022 9:37:57
6.00
62
15/7/2022 9:37:57
1.00
43
15/7/2022 9:37:58
5.00
60
15/7/2022 9:37:58
3.00
55
15/7/2022 9:37:58
3.00
55
15/7/2022 9:37:58
11.00
69
15/7/2022 9:37:58
12.00
70
15/7/2022 9:37:59
1.00
43
15/7/2022 9:37:59
1.00
43
15/7/2022 9:37:59
7.00
64
15/7/2022 9:37:59
3.00
55
15/7/2022 9:37:59
7.00
64
15/7/2022 9:38:0
7.00
64
15/7/2022 9:38:0
6.00
62
15/7/2022 9:38:0
8.00
65
15/7/2022 9:38:0
9.00
67
15/7/2022 9:38:0
5.00
60
15/7/2022 9:38:1
5.00
60
15/7/2022 9:38:1
6.00
62
15/7/2022 9:38:1
1.00
43
15/7/2022 9:38:1
1.00
43
15/7/2022 9:38:1
1.00
43
15/7/2022 9:38:2
1.00
43
15/7/2022 9:38:2
1.00
43
15/7/2022 9:38:2
11.00
69
15/7/2022 9:38:2
5.00
60
15/7/2022 9:38:2
3.00
55
15/7/2022 9:38:3
3.00
55
15/7/2022 9:38:3
3.00
55
15/7/2022 9:38:3
3.00
55
15/7/2022 9:38:3
5.00
60
15/7/2022 9:38:3
6.00
62
15/7/2022 9:38:4
1.00
43
15/7/2022 9:38:4
1.00
43
15/7/2022 9:38:4
1.00
43
15/7/2022 9:38:4
6.00
62
15/7/2022 9:38:4
3.00
55
15/7/2022 9:38:5
9.00
67
15/7/2022 9:38:5
9.00
67
15/7/2022 9:38:5
4.00
58
15/7/2022 9:38:5
2.00
51
15/7/2022 9:38:5
1.00
43
15/7/2022 9:38:6
3.00
55
15/7/2022 9:38:6
16.00
73
15/7/2022 9:38:6
16.00
73
15/7/2022 9:38:6
4.00
58
15/7/2022 9:38:6
1.00
43
15/7/2022 9:38:7
4.00
58
15/7/2022 9:38:7
1.00
43
15/7/2022 9:38:7
3.00
55
15/7/2022 9:38:7
8.00
65
15/7/2022 9:38:7
3.00
55
15/7/2022 9:38:8
3.00
55
15/7/2022 9:38:8
6.00
62
15/7/2022 9:38:8
6.00
62
15/7/2022 9:38:8
5.00
60
15/7/2022 9:38:8
9.00
67
15/7/2022 9:38:9
3.00
55
15/7/2022 9:38:9
4.00
58
15/7/2022 9:38:9
3.00
55
15/7/2022 9:38:9
5.00
60
15/7/2022 9:38:9
4.00
58
15/7/2022 9:38:10
5.00
60
15/7/2022 9:38:10
7.00
64
15/7/2022 9:38:10
2.00
51
15/7/2022 9:38:10
1.00
43
15/7/2022 9:38:10
1.00
43
15/7/2022 9:38:11
6.00
62
15/7/2022 9:38:11
7.00
64
15/7/2022 9:38:11
5.00
60
15/7/2022 9:38:11
1.00
43
15/7/2022 9:38:11
5.00
60
15/7/2022 9:38:12
5.00
60
15/7/2022 9:38:12
1.00
43
15/7/2022 9:38:12
4.00
58
15/7/2022 9:38:12
2.00
51
15/7/2022 9:38:12
2.00
51
15/7/2022 9:38:13
3.00
55
15/7/2022 9:38:13
5.00
60
15/7/2022 9:38:13
2.00
51
15/7/2022 9:38:13
1.00
43
15/7/2022 9:38:13
1.00
43
15/7/2022 9:38:14
1.00
43
15/7/2022 9:38:14
1.00
43
15/7/2022 9:38:14
3.00
55
15/7/2022 9:38:14
5.00
60
15/7/2022 9:38:14
5.00
60
15/7/2022 9:38:15
14.00
71
15/7/2022 9:38:15
8.00
65
15/7/2022 9:38:15
19.00
75
15/7/2022 9:38:15
8.00
65
15/7/2022 9:38:15
6.00
62
15/7/2022 9:38:16
5.00
60
15/7/2022 9:38:16
14.00
71
15/7/2022 9:38:16
7.00
64
15/7/2022 9:38:16
6.00
62
15/7/2022 9:38:16
21.00
76
15/7/2022 9:38:17
12.00
70
15/7/2022 9:38:17
3.00
55
15/7/2022 9:38:17
5.00
60
15/7/2022 9:38:17
12.00
70
15/7/2022 9:38:17
7.00
64
15/7/2022 9:38:18
3.00
55
15/7/2022 9:38:18
4.00
58
15/7/2022 9:38:18
3.00
55
15/7/2022 9:38:18
1.00
43
15/7/2022 9:38:18
3.00
55
15/7/2022 9:38:19
1.00
43
15/7/2022 9:38:19
7.00
64
15/7/2022 9:38:19
4.00
58
15/7/2022 9:38:19
5.00
60
15/7/2022 9:38:19
9.00
67
15/7/2022 9:38:20
9.00
67
15/7/2022 9:38:20
5.00
60
15/7/2022 9:38:20
5.00
60
15/7/2022 9:38:20
1.00
43
15/7/2022 9:38:20
1.00
43
15/7/2022 9:38:21
1.00
43
15/7/2022 9:38:21
1.00
43
15/7/2022 9:38:21
1.00
43
15/7/2022 9:38:21
6.00
62
15/7/2022 9:38:22
5.00
60
15/7/2022 9:38:22
16.00
73
15/7/2022 9:38:22
7.00
64
15/7/2022 9:38:22
11.00
69
15/7/2022 9:38:22
5.00
60
15/7/2022 9:38:23
8.00
65
15/7/2022 9:38:23
3.00
55
15/7/2022 9:38:23
1.00
43
15/7/2022 9:38:23
10.00
68
15/7/2022 9:38:23
8.00
65
15/7/2022 9:38:24
1.00
43
15/7/2022 9:38:24
1.00
43
15/7/2022 9:38:24
1.00
43
15/7/2022 9:38:24
1.00
43
15/7/2022 9:38:24
18.00
74
15/7/2022 9:38:25
7.00
64
15/7/2022 9:38:25
9.00
67
15/7/2022 9:38:25
5.00
60
15/7/2022 9:38:25
9.00
67
15/7/2022 9:38:25
9.00
67
15/7/2022 9:38:26
5.00
60
15/7/2022 9:38:26
2.00
51
15/7/2022 9:38:26
10.00
68
15/7/2022 9:38:26
9.00
67
15/7/2022 9:38:26
5.00
60
15/7/2022 9:38:27
3.00
55
15/7/2022 9:38:27
3.00
55
15/7/2022 9:38:27
7.00
64
15/7/2022 9:38:27
6.00
62
15/7/2022 9:38:27
3.00
55
15/7/2022 9:38:28
5.00
60
15/7/2022 9:38:28
3.00
55
15/7/2022 9:38:28
7.00
64
15/7/2022 9:38:28
2.00
51
15/7/2022 9:38:28
1.00
43
15/7/2022 9:38:29
1.00
43
15/7/2022 9:38:29
12.00
70
15/7/2022 9:38:29
8.00
65
15/7/2022 9:38:29
1.00
43
15/7/2022 9:38:29
1.00
43
15/7/2022 9:38:30
1.00
43
15/7/2022 9:38:30
1.00
43
15/7/2022 9:38:30
4.00
58
15/7/2022 9:38:30
7.00
64
15/7/2022 9:38:30
5.00
60
15/7/2022 9:38:31
5.00
60
15/7/2022 9:38:31
2.00
51
15/7/2022 9:38:31
6.00
62
15/7/2022 9:38:31
9.00
67
15/7/2022 9:38:31
5.00
60
15/7/2022 9:38:32
4.00
58
15/7/2022 9:38:32
8.00
65
15/7/2022 9:38:32
3.00
55
15/7/2022 9:38:32
6.00
62
15/7/2022 9:38:32
3.00
55
15/7/2022 9:38:33
6.00
62
15/7/2022 9:38:33
1.00
43
15/7/2022 9:38:33
3.00
55
15/7/2022 9:38:33
6.00
62
15/7/2022 9:38:33
3.00
55
15/7/2022 9:38:34
9.00
67
15/7/2022 9:38:34
3.00
55
15/7/2022 9:38:34
9.00
67
15/7/2022 9:38:34
4.00
58
15/7/2022 9:38:34
3.00
55
15/7/2022 9:38:35
5.00
60
15/7/2022 9:38:35
3.00
55
15/7/2022 9:38:35
3.00
55
15/7/2022 9:38:35
9.00
67
15/7/2022 9:38:35
9.00
67
15/7/2022 9:38:36
1.00
43
15/7/2022 9:38:36
6.00
62
15/7/2022 9:38:36
3.00
55
15/7/2022 9:38:36
1.00
43
15/7/2022 9:38:36
4.00
58
15/7/2022 9:38:37
11.00
69
15/7/2022 9:38:37
1.00
43
15/7/2022 9:38:37
1.00
43
15/7/2022 9:38:37
30.00
79
15/7/2022 9:38:37
17.00
73
15/7/2022 9:38:38
8.00
65
15/7/2022 9:38:38
7.00
64
15/7/2022 9:38:38
4.00
58
15/7/2022 9:38:38
4.00
58
15/7/2022 9:38:38
1.00
43
15/7/2022 9:38:39
1.00
43
15/7/2022 9:38:39
7.00
64
15/7/2022 9:38:39
4.00
58
15/7/2022 9:38:39
6.00
62
15/7/2022 9:38:39
4.00
58
15/7/2022 9:38:40
4.00
58
15/7/2022 9:38:40
3.00
55
15/7/2022 9:38:40
3.00
55
15/7/2022 9:38:40
13.00
71
15/7/2022 9:38:40
3.00
55
15/7/2022 9:38:41
5.00
60
15/7/2022 9:38:41
1.00
43
15/7/2022 9:38:41
9.00
67
15/7/2022 9:38:41
4.00
58
